City,variable,time,value
Pune,Minimum Temperature of Coldest Month,2018,13.10000038
Izmir,Minimum Temperature of Coldest Month,2018,3.400000095
San Salvador,Minimum Temperature of Coldest Month,2018,17
Bern,Minimum Temperature of Coldest Month,2018,-5.300000191
Nagpur,Minimum Temperature of Coldest Month,2018,14.19999981
Riga,Minimum Temperature of Coldest Month,2018,-8
Lille,Minimum Temperature of Coldest Month,2018,-0.699999988
Sukhumi,Minimum Temperature of Coldest Month,2018,1.700000048
Nashville,Minimum Temperature of Coldest Month,2018,-3.799999952
Ilorin,Minimum Temperature of Coldest Month,2018,18.10000038
Riyadh,Minimum Temperature of Coldest Month,2018,9.399999619
Guadalajara,Minimum Temperature of Coldest Month,2018,9.699999809
Leeds,Minimum Temperature of Coldest Month,2018,-0.600000024
Ramallah,Minimum Temperature of Coldest Month,2018,2
Munich,Minimum Temperature of Coldest Month,2018,-4.5
Cuiaba,Minimum Temperature of Coldest Month,2018,17
Kansas City,Minimum Temperature of Coldest Month,2018,-8.300000191
Xian,Minimum Temperature of Coldest Month,2018,-5.599999905
Memphis,Minimum Temperature of Coldest Month,2018,-1.700000048
Chicago,Minimum Temperature of Coldest Month,2018,-11.5
Nairobi,Minimum Temperature of Coldest Month,2018,12.19999981
Ahvaz,Minimum Temperature of Coldest Month,2018,3.299999952
Adelaide,Minimum Temperature of Coldest Month,2018,5.300000191
Perth,Minimum Temperature of Coldest Month,2018,8.699999809
Baghdad,Minimum Temperature of Coldest Month,2018,1.700000048
Cardiff,Minimum Temperature of Coldest Month,2018,1.100000024
Philadelphia,Minimum Temperature of Coldest Month,2018,-5.900000095
Adana,Minimum Temperature of Coldest Month,2018,5
Queretaro,Minimum Temperature of Coldest Month,2018,6.199999809
Wellington,Minimum Temperature of Coldest Month,2018,5.699999809
Birmingham,Minimum Temperature of Coldest Month,2018,-0.400000006
Belem,Minimum Temperature of Coldest Month,2018,22.39999962
Edinburgh,Minimum Temperature of Coldest Month,2018,-0.5
Bir Lehlou,Minimum Temperature of Coldest Month,2018,5.800000191
Kigali,Minimum Temperature of Coldest Month,2018,14.39999962
Hartford,Minimum Temperature of Coldest Month,2018,-9.199999809
Milwaukee,Minimum Temperature of Coldest Month,2018,-12.39999962
"Washington, D.C.",Minimum Temperature of Coldest Month,2018,-4.699999809
Mexico City,Minimum Temperature of Coldest Month,2018,7
Kermanshah,Minimum Temperature of Coldest Month,2018,-6.099999905
Jaipur,Minimum Temperature of Coldest Month,2018,9.600000381
Tabriz,Minimum Temperature of Coldest Month,2018,-8.5
Samara,Minimum Temperature of Coldest Month,2018,-17.79999924
San Bernardino,Minimum Temperature of Coldest Month,2018,3.5
Mandalay,Minimum Temperature of Coldest Month,2018,16.5
Leon,Minimum Temperature of Coldest Month,2018,6.400000095
Canberra,Minimum Temperature of Coldest Month,2018,-0.400000006
Tunis,Minimum Temperature of Coldest Month,2018,7.099999905
Torreon,Minimum Temperature of Coldest Month,2018,5.800000191
New York,Minimum Temperature of Coldest Month,2018,-5.699999809
Hyderabad,Minimum Temperature of Coldest Month,2018,16.70000076
Hyderabad,Minimum Temperature of Coldest Month,2018,16.70000076
Las Vegas,Minimum Temperature of Coldest Month,2018,0.200000003
Indore,Minimum Temperature of Coldest Month,2018,11.69999981
Manaus,Minimum Temperature of Coldest Month,2018,22.29999924
Semarang,Minimum Temperature of Coldest Month,2018,23
Nanchong,Minimum Temperature of Coldest Month,2018,2.700000048
Asuncion,Minimum Temperature of Coldest Month,2018,12
Denver,Minimum Temperature of Coldest Month,2018,-7.599999905
Juba,Minimum Temperature of Coldest Month,2018,18.79999924
Bangui,Minimum Temperature of Coldest Month,2018,19.60000038
Manila,Minimum Temperature of Coldest Month,2018,22.5
Lanzhou,Minimum Temperature of Coldest Month,2018,-12.19999981
Niamey,Minimum Temperature of Coldest Month,2018,17.10000038
Lubumbashi,Minimum Temperature of Coldest Month,2018,8.899999619
Austin,Minimum Temperature of Coldest Month,2018,4.400000095
Dallas,Minimum Temperature of Coldest Month,2018,1.600000024
Calgary,Minimum Temperature of Coldest Month,2018,-15.89999962
Puebla,Minimum Temperature of Coldest Month,2018,6.400000095
Melbourne,Minimum Temperature of Coldest Month,2018,5.199999809
Ashgabat,Minimum Temperature of Coldest Month,2018,-4.400000095
Ogbomosho,Minimum Temperature of Coldest Month,2018,17.89999962
Bishkek,Minimum Temperature of Coldest Month,2018,-9.5
Gujranwala,Minimum Temperature of Coldest Month,2018,5
Quito,Minimum Temperature of Coldest Month,2018,7.599999905
Taiyuan,Minimum Temperature of Coldest Month,2018,-11.69999981
Ahmedabad,Minimum Temperature of Coldest Month,2018,13.60000038
Patna,Minimum Temperature of Coldest Month,2018,11.30000019
Kano,Minimum Temperature of Coldest Month,2018,14.60000038
Tel Aviv-Yafo,Minimum Temperature of Coldest Month,2018,9.800000191
Beirut,Minimum Temperature of Coldest Month,2018,9.600000381
Lusaka,Minimum Temperature of Coldest Month,2018,8.5
Ndjamena,Minimum Temperature of Coldest Month,2018,16.10000038
Guatemala,Minimum Temperature of Coldest Month,2018,14.10000038
Brazzaville,Minimum Temperature of Coldest Month,2018,18.89999962
Ho Chi Minh City,Minimum Temperature of Coldest Month,2018,22.39999962
Surat,Minimum Temperature of Coldest Month,2018,16.20000076
Al Hudaydah,Minimum Temperature of Coldest Month,2018,21.70000076
Bangalore,Minimum Temperature of Coldest Month,2018,16.89999962
Kaduna,Minimum Temperature of Coldest Month,2018,16.20000076
Kabul,Minimum Temperature of Coldest Month,2018,-8.399999619
Zaria,Minimum Temperature of Coldest Month,2018,14.60000038
Bamako,Minimum Temperature of Coldest Month,2018,17.10000038
Rotterdam,Minimum Temperature of Coldest Month,2018,-0.899999976
Valletta,Minimum Temperature of Coldest Month,2018,8.899999619
San Antonio,Minimum Temperature of Coldest Month,2018,5.400000095
Bujumbura,Minimum Temperature of Coldest Month,2018,18.60000038
Maracay,Minimum Temperature of Coldest Month,2018,18.70000076
Mashhad,Minimum Temperature of Coldest Month,2018,-5.900000095
Kanpur,Minimum Temperature of Coldest Month,2018,9.399999619
Tirana,Minimum Temperature of Coldest Month,2018,1.299999952
Belfast,Minimum Temperature of Coldest Month,2018,0.899999976
New Delhi,Minimum Temperature of Coldest Month,2018,7.900000095
Abidjan,Minimum Temperature of Coldest Month,2018,21.10000038
Tegucigalpa,Minimum Temperature of Coldest Month,2018,14.19999981
Doha,Minimum Temperature of Coldest Month,2018,11.19999981
Kumasi,Minimum Temperature of Coldest Month,2018,19.79999924
Toluca,Minimum Temperature of Coldest Month,2018,2.200000048
Delhi,Minimum Temperature of Coldest Month,2018,7.900000095
Barcelona,Minimum Temperature of Coldest Month,2018,6.300000191
Amsterdam,Minimum Temperature of Coldest Month,2018,-1.100000024
Istanbul,Minimum Temperature of Coldest Month,2018,0.899999976
Abuja,Minimum Temperature of Coldest Month,2018,17.10000038
Monterrey,Minimum Temperature of Coldest Month,2018,8.699999809
Boston,Minimum Temperature of Coldest Month,2018,-8.800000191
Dodoma,Minimum Temperature of Coldest Month,2018,13.60000038
The Hague,Minimum Temperature of Coldest Month,2018,-0.300000012
Dublin,Minimum Temperature of Coldest Month,2018,1.600000024
Jinan,Minimum Temperature of Coldest Month,2018,-6.400000095
Mombasa,Minimum Temperature of Coldest Month,2018,20.20000076
Lisbon,Minimum Temperature of Coldest Month,2018,6.800000191
Lucknow,Minimum Temperature of Coldest Month,2018,9.199999809
Addis Ababa,Minimum Temperature of Coldest Month,2018,7
Richmond,Minimum Temperature of Coldest Month,2018,-3.700000048
Banjul,Minimum Temperature of Coldest Month,2018,19.39999962
Changsha,Minimum Temperature of Coldest Month,2018,2.099999905
Jeddah,Minimum Temperature of Coldest Month,2018,17.39999962
La Paz,Minimum Temperature of Coldest Month,2018,-0.200000003
Harbin,Minimum Temperature of Coldest Month,2018,-23.29999924
Rawalpindi,Minimum Temperature of Coldest Month,2018,3.099999905
Yamoussoukro,Minimum Temperature of Coldest Month,2018,20.5
Charlotte,Minimum Temperature of Coldest Month,2018,-1.399999976
Guiyang,Minimum Temperature of Coldest Month,2018,1.799999952
Windhoek,Minimum Temperature of Coldest Month,2018,6.099999905
Glasgow,Minimum Temperature of Coldest Month,2018,-0.699999988
Wuhan,Minimum Temperature of Coldest Month,2018,0.5
Tripoli,Minimum Temperature of Coldest Month,2018,9.300000191
Batumi,Minimum Temperature of Coldest Month,2018,3.299999952
Ciudad Juarez,Minimum Temperature of Coldest Month,2018,-2.299999952
Jakarta,Minimum Temperature of Coldest Month,2018,22.60000038
Bridgeport,Minimum Temperature of Coldest Month,2018,-7.300000191
Porto,Minimum Temperature of Coldest Month,2018,5.099999905
Atlanta,Minimum Temperature of Coldest Month,2018,-0.100000001
Ouagadougou,Minimum Temperature of Coldest Month,2018,17.20000076
Teresina,Minimum Temperature of Coldest Month,2018,21
Rabat,Minimum Temperature of Coldest Month,2018,9
Lilongwe,Minimum Temperature of Coldest Month,2018,10.10000038
Bangkok,Minimum Temperature of Coldest Month,2018,21.60000038
Palembang,Minimum Temperature of Coldest Month,2018,22.29999924
Rosario,Minimum Temperature of Coldest Month,2018,4.800000191
Cali,Minimum Temperature of Coldest Month,2018,18.20000076
Kolkata,Minimum Temperature of Coldest Month,2018,14.80000019
Monaco,Minimum Temperature of Coldest Month,2018,2.299999952
Conakry,Minimum Temperature of Coldest Month,2018,22.10000038
Medina,Minimum Temperature of Coldest Month,2018,9.899999619
Hangzhou,Minimum Temperature of Coldest Month,2018,0.899999976
Alexandria,Minimum Temperature of Coldest Month,2018,8.600000381
Malabo,Minimum Temperature of Coldest Month,2018,20.70000076
Goiania,Minimum Temperature of Coldest Month,2018,14
Harare,Minimum Temperature of Coldest Month,2018,6.300000191
Cordoba,Minimum Temperature of Coldest Month,2018,4.300000191
Santa Cruz,Minimum Temperature of Coldest Month,2018,15.19999981
Hanoi,Minimum Temperature of Coldest Month,2018,12.89999962
Islamabad,Minimum Temperature of Coldest Month,2018,2.299999952
Natal,Minimum Temperature of Coldest Month,2018,21
Paramaribo,Minimum Temperature of Coldest Month,2018,22.60000038
Sapporo,Minimum Temperature of Coldest Month,2018,-8.699999809
Zibo,Minimum Temperature of Coldest Month,2018,-7.300000191
Kuala Lumpur,Minimum Temperature of Coldest Month,2018,21.39999962
Mexicali,Minimum Temperature of Coldest Month,2018,4.900000095
Chengdu,Minimum Temperature of Coldest Month,2018,2.099999905
Haifa,Minimum Temperature of Coldest Month,2018,8.300000191
Nouakchott,Minimum Temperature of Coldest Month,2018,16.10000038
Auckland,Minimum Temperature of Coldest Month,2018,7.199999809
Nicosia,Minimum Temperature of Coldest Month,2018,3.700000048
Santiago,Minimum Temperature of Coldest Month,2018,0.800000012
Khartoum,Minimum Temperature of Coldest Month,2018,15.89999962
Faisalabad,Minimum Temperature of Coldest Month,2018,5.099999905
Rajshahi,Minimum Temperature of Coldest Month,2018,13.39999962
Seoul,Minimum Temperature of Coldest Month,2018,-7.099999905
Bogor,Minimum Temperature of Coldest Month,2018,21.5
Panama City,Minimum Temperature of Coldest Month,2018,23
Chennai,Minimum Temperature of Coldest Month,2018,20.70000076
Bucaramanga,Minimum Temperature of Coldest Month,2018,18
Guayaquil,Minimum Temperature of Coldest Month,2018,19.60000038
Mogadishu,Minimum Temperature of Coldest Month,2018,22
Dubai,Minimum Temperature of Coldest Month,2018,12.5
Kelang,Minimum Temperature of Coldest Month,2018,21.60000038
Salvador,Minimum Temperature of Coldest Month,2018,20.10000038
Douala,Minimum Temperature of Coldest Month,2018,21.39999962
Arequipa,Minimum Temperature of Coldest Month,2018,7
Valencia,Minimum Temperature of Coldest Month,2018,17.79999924
Bissau,Minimum Temperature of Coldest Month,2018,20.20000076
Sao Tome,Minimum Temperature of Coldest Month,2018,20.5
Brasilia,Minimum Temperature of Coldest Month,2018,12
Shanghai,Minimum Temperature of Coldest Month,2018,1.399999976
Vientiane,Minimum Temperature of Coldest Month,2018,16.70000076
Buenos Aires,Minimum Temperature of Coldest Month,2018,5.599999905
Port-au-Prince,Minimum Temperature of Coldest Month,2018,19.5
Montevideo,Minimum Temperature of Coldest Month,2018,4.900000095
Shijianzhuang,Minimum Temperature of Coldest Month,2018,-7.900000095
Providence,Minimum Temperature of Coldest Month,2018,-8.300000191
Mbuji-Mayi,Minimum Temperature of Coldest Month,2018,18.5
Georgetown,Minimum Temperature of Coldest Month,2018,23.39999962
Orlando,Minimum Temperature of Coldest Month,2018,10.10000038
Khulna,Minimum Temperature of Coldest Month,2018,15.30000019
Cape Town,Minimum Temperature of Coldest Month,2018,9
Haiphong,Minimum Temperature of Coldest Month,2018,14
Reykjavik,Minimum Temperature of Coldest Month,2018,-2.5
Mendoza,Minimum Temperature of Coldest Month,2018,0.800000012
Changchun,Minimum Temperature of Coldest Month,2018,-21
Porto Alegre,Minimum Temperature of Coldest Month,2018,9.800000191
Joao Pessoa,Minimum Temperature of Coldest Month,2018,20.39999962
Port Harcourt,Minimum Temperature of Coldest Month,2018,21.29999924
Monrovia,Minimum Temperature of Coldest Month,2018,20.10000038
Fuzhou,Minimum Temperature of Coldest Month,2018,6.900000095
Dhaka,Minimum Temperature of Coldest Month,2018,15.19999981
Davao,Minimum Temperature of Coldest Month,2018,22.39999962
Nanjing,Minimum Temperature of Coldest Month,2018,-1
Taizz,Minimum Temperature of Coldest Month,2018,14.30000019
Hiroshima,Minimum Temperature of Coldest Month,2018,1.600000024
Jacksonville,Minimum Temperature of Coldest Month,2018,6.800000191
Phoenix,Minimum Temperature of Coldest Month,2018,3.299999952
Pyongyang,Minimum Temperature of Coldest Month,2018,-11
Libreville,Minimum Temperature of Coldest Month,2018,21.60000038
Phnom Penh,Minimum Temperature of Coldest Month,2018,22.5
Qingdao,Minimum Temperature of Coldest Month,2018,-3.700000048
Ponta Delgada,Minimum Temperature of Coldest Month,2018,11.10000038
Hamilton,Minimum Temperature of Coldest Month,2018,15.5
Yaounde,Minimum Temperature of Coldest Month,2018,18.10000038
Bandar Lampung,Minimum Temperature of Coldest Month,2018,22.5
Hargeysa,Minimum Temperature of Coldest Month,2018,9.699999809
Zhengzhou,Minimum Temperature of Coldest Month,2018,-5
Johor Bahru,Minimum Temperature of Coldest Month,2018,22.70000076
Medan,Minimum Temperature of Coldest Month,2018,21.70000076
Kuwait,Minimum Temperature of Coldest Month,2018,5.400000095
Multan,Minimum Temperature of Coldest Month,2018,6
Peshawar,Minimum Temperature of Coldest Month,2018,3.599999905
Incheon,Minimum Temperature of Coldest Month,2018,-5.900000095
Cartagena,Minimum Temperature of Coldest Month,2018,23.79999924
Fukuoka,Minimum Temperature of Coldest Month,2018,2.5
Saint George's,Minimum Temperature of Coldest Month,2018,22.29999924
Shenyeng,Minimum Temperature of Coldest Month,2018,-15.89999962
Vitoria,Minimum Temperature of Coldest Month,2018,16.70000076
Goyang,Minimum Temperature of Coldest Month,2018,-8.199999809
New Orleans,Minimum Temperature of Coldest Month,2018,7
Benin City,Minimum Temperature of Coldest Month,2018,19.70000076
Colombo,Minimum Temperature of Coldest Month,2018,23.60000038
Houston,Minimum Temperature of Coldest Month,2018,6.599999905
Stanley,Minimum Temperature of Coldest Month,2018,-1.299999952
Ibadan,Minimum Temperature of Coldest Month,2018,19.70000076
Makkah,Minimum Temperature of Coldest Month,2018,16.39999962
Port Moresby,Minimum Temperature of Coldest Month,2018,21.70000076
Recife,Minimum Temperature of Coldest Month,2018,20.20000076
Porto-Novo,Minimum Temperature of Coldest Month,2018,21.29999924
Singapore,Minimum Temperature of Coldest Month,2018,22.89999962
Tianjin,Minimum Temperature of Coldest Month,2018,-8
Putrajaya,Minimum Temperature of Coldest Month,2018,21.70000076
Beijing,Minimum Temperature of Coldest Month,2018,-9.5
Nagoya,Minimum Temperature of Coldest Month,2018,0.699999988
Tokyo,Minimum Temperature of Coldest Month,2018,2.799999952
Sri Jawewardenepura Kotte,Minimum Temperature of Coldest Month,2018,22.79999924
Pekanbaru,Minimum Temperature of Coldest Month,2018,21.70000076
Funchal,Minimum Temperature of Coldest Month,2018,12.60000038
Algiers,Minimum Temperature of Coldest Month,2018,6.5
Sao Luis,Minimum Temperature of Coldest Month,2018,22.29999924
Sucre,Minimum Temperature of Coldest Month,2018,5.699999809
Bandung,Minimum Temperature of Coldest Month,2018,18
Zamboanga,Minimum Temperature of Coldest Month,2018,22.79999924
Malang,Minimum Temperature of Coldest Month,2018,17.60000038
Accra,Minimum Temperature of Coldest Month,2018,21.39999962
Dili,Minimum Temperature of Coldest Month,2018,20.89999962
Hims,Minimum Temperature of Coldest Month,2018,1.100000024
Kyoto,Minimum Temperature of Coldest Month,2018,-0.300000012
Virginia Beach,Minimum Temperature of Coldest Month,2018,0
Suva,Minimum Temperature of Coldest Month,2018,20
Gaza,Minimum Temperature of Coldest Month,2018,9.100000381
Kinshasa,Minimum Temperature of Coldest Month,2018,18.79999924
Sendai,Minimum Temperature of Coldest Month,2018,-0.699999988
Padang,Minimum Temperature of Coldest Month,2018,21.89999962
Laayoune,Minimum Temperature of Coldest Month,2018,12.10000038
Havana,Minimum Temperature of Coldest Month,2018,19.10000038
Kananga,Minimum Temperature of Coldest Month,2018,18.10000038
Port Louis,Minimum Temperature of Coldest Month,2018,18
Cotonou,Minimum Temperature of Coldest Month,2018,21.5
Muscat,Minimum Temperature of Coldest Month,2018,14.69999981
Macau,Minimum Temperature of Coldest Month,2018,12.69999981
Joinville,Minimum Temperature of Coldest Month,2018,12.5
Caracas,Minimum Temperature of Coldest Month,2018,15.39999962
Pago Pago,Minimum Temperature of Coldest Month,2018,22.79999924
George Town,Minimum Temperature of Coldest Month,2018,21.5
Lome,Minimum Temperature of Coldest Month,2018,21.5
Suwon,Minimum Temperature of Coldest Month,2018,-7.599999905
Willemstad,Minimum Temperature of Coldest Month,2018,23
Johannesburg,Minimum Temperature of Coldest Month,2018,2.400000095
Dalian,Minimum Temperature of Coldest Month,2018,-7.300000191
Nampo,Minimum Temperature of Coldest Month,2018,-10.39999962
Barranquilla,Minimum Temperature of Coldest Month,2018,23.29999924
Casablanca,Minimum Temperature of Coldest Month,2018,9.399999619
Gwangju,Minimum Temperature of Coldest Month,2018,-4.400000095
Guangzhou,Minimum Temperature of Coldest Month,2018,10.10000038
Jinxi,Minimum Temperature of Coldest Month,2018,-12.10000038
Lagos,Minimum Temperature of Coldest Month,2018,21.39999962
Noumea,Minimum Temperature of Coldest Month,2018,16.10000038
Dongguan,Minimum Temperature of Coldest Month,2018,10.80000019
Maputo,Minimum Temperature of Coldest Month,2018,14.5
Kampala,Minimum Temperature of Coldest Month,2018,15.19999981
Antananarivo,Minimum Temperature of Coldest Month,2018,10
Port Vila,Minimum Temperature of Coldest Month,2018,18.89999962
Valparaiso,Minimum Temperature of Coldest Month,2018,6.400000095
Agana,Minimum Temperature of Coldest Month,2018,24.10000038
Nanning,Minimum Temperature of Coldest Month,2018,9.800000191
Cebu,Minimum Temperature of Coldest Month,2018,22.39999962
Daejeon,Minimum Temperature of Coldest Month,2018,-6.599999905
Praia,Minimum Temperature of Coldest Month,2018,18.70000076
Kunming,Minimum Temperature of Coldest Month,2018,3.200000048
Nukualofa,Minimum Temperature of Coldest Month,2018,18.20000076
Surabaya,Minimum Temperature of Coldest Month,2018,23.20000076
Grand Turk,Minimum Temperature of Coldest Month,2018,21.39999962
Almaty,Minimum Temperature of Coldest Month,2018,-11.69999981
Taipei,Minimum Temperature of Coldest Month,2018,11.80000019
Bandar Seri Begawan,Minimum Temperature of Coldest Month,2018,23
Roseau,Minimum Temperature of Coldest Month,2018,22
Dar es Salaam,Minimum Temperature of Coldest Month,2018,20.39999962
Basseterre,Minimum Temperature of Coldest Month,2018,22.20000076
Merida,Minimum Temperature of Coldest Month,2018,18.20000076
Huambo,Minimum Temperature of Coldest Month,2018,9.5
Osaka,Minimum Temperature of Coldest Month,2018,1.100000024
Melekeok,Minimum Temperature of Coldest Month,2018,23.5
Oranjestad,Minimum Temperature of Coldest Month,2018,23.10000038
Palikir,Minimum Temperature of Coldest Month,2018,22.89999962
Basra,Minimum Temperature of Coldest Month,2018,3.299999952
Daegu,Minimum Temperature of Coldest Month,2018,-5
Chittagong,Minimum Temperature of Coldest Month,2018,17
Papeete,Minimum Temperature of Coldest Month,2018,20.39999962
Shenzhen,Minimum Temperature of Coldest Month,2018,12.19999981
Kingston,Minimum Temperature of Coldest Month,2018,22.10000038
Saint John's,Minimum Temperature of Coldest Month,2018,22.39999962
Maceio,Minimum Temperature of Coldest Month,2018,18.60000038
Tampa,Minimum Temperature of Coldest Month,2018,11.19999981
Xiamen,Minimum Temperature of Coldest Month,2018,10.19999981
Fortaleza,Minimum Temperature of Coldest Month,2018,22.10000038
Honiara,Minimum Temperature of Coldest Month,2018,21.89999962
Ad Damman,Minimum Temperature of Coldest Month,2018,9.5
Brisbane,Minimum Temperature of Coldest Month,2018,9.699999809
San Francisco,Minimum Temperature of Coldest Month,2018,3.299999952
Tainan,Minimum Temperature of Coldest Month,2018,14.5
Busan,Minimum Temperature of Coldest Month,2018,-0.800000012
Bloemfontein,Minimum Temperature of Coldest Month,2018,-0.899999976
Maseru,Minimum Temperature of Coldest Month,2018,-0.300000012
Kaohsiung,Minimum Temperature of Coldest Month,2018,15.30000019
Miami,Minimum Temperature of Coldest Month,2018,16.5
Belo Horizonte,Minimum Temperature of Coldest Month,2018,11.69999981
Belmopan,Minimum Temperature of Coldest Month,2018,18
Sydney,Minimum Temperature of Coldest Month,2018,7.699999809
Ulsan,Minimum Temperature of Coldest Month,2018,-2.299999952
Taichung,Minimum Temperature of Coldest Month,2018,12.60000038
Pretoria,Minimum Temperature of Coldest Month,2018,3.799999952
Los Angeles,Minimum Temperature of Coldest Month,2018,7.5
Curitiba,Minimum Temperature of Coldest Month,2018,7.599999905
Tijuana,Minimum Temperature of Coldest Month,2018,7.599999905
Rio de Janeiro,Minimum Temperature of Coldest Month,2018,16.79999924
Hong Kong,Minimum Temperature of Coldest Month,2018,13.19999981
Campinas,Minimum Temperature of Coldest Month,2018,10.69999981
Freetown,Minimum Temperature of Coldest Month,2018,21.89999962
Florianopolis,Minimum Temperature of Coldest Month,2018,11.10000038
Benoni,Minimum Temperature of Coldest Month,2018,1.899999976
Luanda,Minimum Temperature of Coldest Month,2018,18.89999962
Sao Paulo,Minimum Temperature of Coldest Month,2018,10.30000019
Mbabane,Minimum Temperature of Coldest Month,2018,6.900000095
Asmara,Minimum Temperature of Coldest Month,2018,6.300000191
Kathmandu,Minimum Temperature of Coldest Month,2018,4.400000095
Gaborone,Minimum Temperature of Coldest Month,2018,5.099999905
Dakar,Minimum Temperature of Coldest Month,2018,17.20000076
Durban,Minimum Temperature of Coldest Month,2018,11.39999962
Vereeniging,Minimum Temperature of Coldest Month,2018,-0.400000006
Oran,Minimum Temperature of Coldest Month,2018,5.199999809
Port Elizabeth,Minimum Temperature of Coldest Month,2018,9
San Diego,Minimum Temperature of Coldest Month,2018,7.400000095
Santos,Minimum Temperature of Coldest Month,2018,14.69999981
Ljubljana,Minimum Temperature of Coldest Month,2050,-0.7
Belgrade,Minimum Temperature of Coldest Month,2050,1.033333333
Novi Sad,Minimum Temperature of Coldest Month,2050,-1.133333333
Budapest,Minimum Temperature of Coldest Month,2050,-0.266666667
Turin,Minimum Temperature of Coldest Month,2050,0.533333333
Yerevan,Minimum Temperature of Coldest Month,2050,-4.833333333
Vienna,Minimum Temperature of Coldest Month,2050,-0.833333333
Bratislava,Minimum Temperature of Coldest Month,2050,-1.2
Banja Luka,Minimum Temperature of Coldest Month,2050,-0.8
Fez,Minimum Temperature of Coldest Month,2050,6.3
Zagreb,Minimum Temperature of Coldest Month,2050,-0.6
Milan,Minimum Temperature of Coldest Month,2050,1.533333333
Tbilisi,Minimum Temperature of Coldest Month,2050,-1
Rostov,Minimum Temperature of Coldest Month,2050,-4.9
Konya,Minimum Temperature of Coldest Month,2050,-3.166666667
Podgorica,Minimum Temperature of Coldest Month,2050,3.4
Marrakesh,Minimum Temperature of Coldest Month,2050,6.566666667
Skopje,Minimum Temperature of Coldest Month,2050,-1.133333333
Dnipro,Minimum Temperature of Coldest Month,2050,-4.833333333
Bucharest,Minimum Temperature of Coldest Month,2050,-3.4
Sarajevo,Minimum Temperature of Coldest Month,2050,-1.933333333
Lyon,Minimum Temperature of Coldest Month,2050,1.2
Kiev,Minimum Temperature of Coldest Month,2050,-4.933333333
Prague,Minimum Temperature of Coldest Month,2050,-1.333333333
Warsaw,Minimum Temperature of Coldest Month,2050,-3.6
Qom,Minimum Temperature of Coldest Month,2050,0.8
Pristina,Minimum Temperature of Coldest Month,2050,-2.433333333
Karaj,Minimum Temperature of Coldest Month,2050,-3.033333333
Ankara,Minimum Temperature of Coldest Month,2050,-2.333333333
Madrid,Minimum Temperature of Coldest Month,2050,3.1
Portland,Minimum Temperature of Coldest Month,2050,2.966666667
Mosul,Minimum Temperature of Coldest Month,2050,3.733333333
Jerusalem,Minimum Temperature of Coldest Month,2050,6.666666667
Manchester,Minimum Temperature of Coldest Month,2050,2.933333333
Tehran,Minimum Temperature of Coldest Month,2050,-0.1
Sofia,Minimum Temperature of Coldest Month,2050,-3.033333333
Berlin,Minimum Temperature of Coldest Month,2050,-1.4
Paris,Minimum Temperature of Coldest Month,2050,2.666666667
Seattle,Minimum Temperature of Coldest Month,2050,4.1
Gaziantep,Minimum Temperature of Coldest Month,2050,0.233333333
St. Petersburg,Minimum Temperature of Coldest Month,2050,-6.466666667
Tashkent,Minimum Temperature of Coldest Month,2050,0.2
Irbil,Minimum Temperature of Coldest Month,2050,4.4
Stockholm,Minimum Temperature of Coldest Month,2050,-2.633333333
London,Minimum Temperature of Coldest Month,2050,3.233333333
Toronto,Minimum Temperature of Coldest Month,2050,-5.2
Vilnius,Minimum Temperature of Coldest Month,2050,-5.5
Kharkiv,Minimum Temperature of Coldest Month,2050,-6.9
Andorra,Minimum Temperature of Coldest Month,2050,0.266666667
Luxembourg,Minimum Temperature of Coldest Month,2050,1
Rangoon,Minimum Temperature of Coldest Month,2050,20.1
Isfahan,Minimum Temperature of Coldest Month,2050,-1.633333333
Cologne,Minimum Temperature of Coldest Month,2050,1.2
Montreal,Minimum Temperature of Coldest Month,2050,-10.03333333
San Marino,Minimum Temperature of Coldest Month,2050,2.5
Minsk,Minimum Temperature of Coldest Month,2050,-6.366666667
Athens,Minimum Temperature of Coldest Month,2050,7.9
Minneapolis,Minimum Temperature of Coldest Month,2050,-10.93333333
Ottawa,Minimum Temperature of Coldest Month,2050,-10.9
Vaduz,Minimum Temperature of Coldest Month,2050,-0.766666667
Columbus,Minimum Temperature of Coldest Month,2050,-4.3
Zurich,Minimum Temperature of Coldest Month,2050,0.333333333
Bursa,Minimum Temperature of Coldest Month,2050,2.7
Oslo,Minimum Temperature of Coldest Month,2050,-4.333333333
Chisinau,Minimum Temperature of Coldest Month,2050,-3.433333333
Indianapolis,Minimum Temperature of Coldest Month,2050,-4.833333333
Sacramento,Minimum Temperature of Coldest Month,2050,4.8
Pittsburgh,Minimum Temperature of Coldest Month,2050,-4
Amman,Minimum Temperature of Coldest Month,2050,5.1
St. Louis,Minimum Temperature of Coldest Month,2050,-3.533333333
Rome,Minimum Temperature of Coldest Month,2050,5.7
Moscow,Minimum Temperature of Coldest Month,2050,-8.166666667
Aguascalientes,Minimum Temperature of Coldest Month,2050,5.5
Cincinnati,Minimum Temperature of Coldest Month,2050,-3.466666667
Salt Lake City,Minimum Temperature of Coldest Month,2050,-2.9
Cleveland,Minimum Temperature of Coldest Month,2050,-4.066666667
Hamburg,Minimum Temperature of Coldest Month,2050,-0.766666667
Detroit,Minimum Temperature of Coldest Month,2050,-3.966666667
Baltimore,Minimum Temperature of Coldest Month,2050,-1.366666667
